userId	geneSymbol	geneName	entrezgene	gLink
Psmb6	Psmb6	proteasome (prosome, macropain) subunit, beta type 6	19175	https://www.ncbi.nlm.nih.gov/gene/?term=19175
Fam174a	Fam174a	family with sequence similarity 174, member A	67698	https://www.ncbi.nlm.nih.gov/gene/?term=67698
Kptn	Kptn	kaptin	70394	https://www.ncbi.nlm.nih.gov/gene/?term=70394
Plekhh3	Plekhh3	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3	217198	https://www.ncbi.nlm.nih.gov/gene/?term=217198
Cmc2	Cmc2	COX assembly mitochondrial protein 2	66531	https://www.ncbi.nlm.nih.gov/gene/?term=66531
Keap1	Keap1	kelch-like ECH-associated protein 1	50868	https://www.ncbi.nlm.nih.gov/gene/?term=50868
Pcbp4	Pcbp4	poly(rC) binding protein 4	59092	https://www.ncbi.nlm.nih.gov/gene/?term=59092
Car5b	Car5b	carbonic anhydrase 5b, mitochondrial	56078	https://www.ncbi.nlm.nih.gov/gene/?term=56078
Sstr2	Sstr2	somatostatin receptor 2	20606	https://www.ncbi.nlm.nih.gov/gene/?term=20606
Pcsk9	Pcsk9	proprotein convertase subtilisin/kexin type 9	100102	https://www.ncbi.nlm.nih.gov/gene/?term=100102
Neurl4	Neurl4	neuralized E3 ubiquitin protein ligase 4	216860	https://www.ncbi.nlm.nih.gov/gene/?term=216860
Slk	Slk	STE20-like kinase	20874	https://www.ncbi.nlm.nih.gov/gene/?term=20874
Zfp27	Zfp27	zinc finger protein 27	22689	https://www.ncbi.nlm.nih.gov/gene/?term=22689
Ptpn7	Ptpn7	protein tyrosine phosphatase, non-receptor type 7	320139	https://www.ncbi.nlm.nih.gov/gene/?term=320139
Map1lc3b	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	67443	https://www.ncbi.nlm.nih.gov/gene/?term=67443
Erc1	Erc1	ELKS/RAB6-interacting/CAST family member 1	111173	https://www.ncbi.nlm.nih.gov/gene/?term=111173
Pole3	Pole3	polymerase (DNA directed), epsilon 3 (p17 subunit)	59001	https://www.ncbi.nlm.nih.gov/gene/?term=59001
Ephx1	Ephx1	epoxide hydrolase 1, microsomal	13849	https://www.ncbi.nlm.nih.gov/gene/?term=13849
Pcnp	Pcnp	PEST proteolytic signal containing nuclear protein	76302	https://www.ncbi.nlm.nih.gov/gene/?term=76302
Zfp346	Zfp346	zinc finger protein 346	26919	https://www.ncbi.nlm.nih.gov/gene/?term=26919
Rnf4	Rnf4	ring finger protein 4	19822	https://www.ncbi.nlm.nih.gov/gene/?term=19822
U2af1l4	U2af1l4	U2 small nuclear RNA auxiliary factor 1-like 4	233073	https://www.ncbi.nlm.nih.gov/gene/?term=233073
Pitpnm2	Pitpnm2	phosphatidylinositol transfer protein, membrane-associated 2	19679	https://www.ncbi.nlm.nih.gov/gene/?term=19679
Med9	Med9	mediator complex subunit 9	192191	https://www.ncbi.nlm.nih.gov/gene/?term=192191
Pomgnt2	Pomgnt2	protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2	215494	https://www.ncbi.nlm.nih.gov/gene/?term=215494
Nucks1	Nucks1	nuclear casein kinase and cyclin-dependent kinase substrate 1	98415	https://www.ncbi.nlm.nih.gov/gene/?term=98415
Mettl22	Mettl22	methyltransferase like 22	239706	https://www.ncbi.nlm.nih.gov/gene/?term=239706
Iqcg	Iqcg	IQ motif containing G	69707	https://www.ncbi.nlm.nih.gov/gene/?term=69707
Lrp12	Lrp12	low density lipoprotein-related protein 12	239393	https://www.ncbi.nlm.nih.gov/gene/?term=239393
Taf4b	Taf4b	TATA-box binding protein associated factor 4b	72504	https://www.ncbi.nlm.nih.gov/gene/?term=72504
Fbxl18	Fbxl18	F-box and leucine-rich repeat protein 18	231863	https://www.ncbi.nlm.nih.gov/gene/?term=231863
Phf6	Phf6	PHD finger protein 6	70998	https://www.ncbi.nlm.nih.gov/gene/?term=70998
Papln	Papln	papilin, proteoglycan-like sulfated glycoprotein	170721	https://www.ncbi.nlm.nih.gov/gene/?term=170721
Angptl1	Angptl1	angiopoietin-like 1	72713	https://www.ncbi.nlm.nih.gov/gene/?term=72713
1110004F10Rik	1110004F10Rik	RIKEN cDNA 1110004F10 gene	56372	https://www.ncbi.nlm.nih.gov/gene/?term=56372
Bcl6	Bcl6	B cell leukemia/lymphoma 6	12053	https://www.ncbi.nlm.nih.gov/gene/?term=12053
Exph5	Exph5	exophilin 5	320051	https://www.ncbi.nlm.nih.gov/gene/?term=320051
Mphosph6	Mphosph6	M phase phosphoprotein 6	68533	https://www.ncbi.nlm.nih.gov/gene/?term=68533
Ube2e3	Ube2e3	ubiquitin-conjugating enzyme E2E 3	22193	https://www.ncbi.nlm.nih.gov/gene/?term=22193
Hcfc1r1	Hcfc1r1	host cell factor C1 regulator 1 (XPO1-dependent)	353502	https://www.ncbi.nlm.nih.gov/gene/?term=353502
Magi1	Magi1	membrane associated guanylate kinase, WW and PDZ domain containing 1	14924	https://www.ncbi.nlm.nih.gov/gene/?term=14924
Rnps1	Rnps1	ribonucleic acid binding protein S1	19826	https://www.ncbi.nlm.nih.gov/gene/?term=19826
Mib1	Mib1	mindbomb E3 ubiquitin protein ligase 1	225164	https://www.ncbi.nlm.nih.gov/gene/?term=225164
Slc6a20a	Slc6a20a	solute carrier family 6 (neurotransmitter transporter), member 20A	102680	https://www.ncbi.nlm.nih.gov/gene/?term=102680
Clic6	Clic6	chloride intracellular channel 6	209195	https://www.ncbi.nlm.nih.gov/gene/?term=209195
Dnah1	Dnah1	dynein, axonemal, heavy chain 1	110084	https://www.ncbi.nlm.nih.gov/gene/?term=110084
Rpusd3	Rpusd3	RNA pseudouridylate synthase domain containing 3	101122	https://www.ncbi.nlm.nih.gov/gene/?term=101122
E2f6	E2f6	E2F transcription factor 6	50496	https://www.ncbi.nlm.nih.gov/gene/?term=50496
Mark2	Mark2	MAP/microtubule affinity regulating kinase 2	13728	https://www.ncbi.nlm.nih.gov/gene/?term=13728
Olfr1129	Olfr1129	olfactory receptor 1129	258111	https://www.ncbi.nlm.nih.gov/gene/?term=258111
Pgam2	Pgam2	phosphoglycerate mutase 2	56012	https://www.ncbi.nlm.nih.gov/gene/?term=56012
Cab39	Cab39	calcium binding protein 39	12283	https://www.ncbi.nlm.nih.gov/gene/?term=12283
Acbd4	Acbd4	acyl-Coenzyme A binding domain containing 4	67131	https://www.ncbi.nlm.nih.gov/gene/?term=67131
Tmem41b	Tmem41b	transmembrane protein 41B	233724	https://www.ncbi.nlm.nih.gov/gene/?term=233724
Rph3al	Rph3al	rabphilin 3A-like (without C2 domains)	380714	https://www.ncbi.nlm.nih.gov/gene/?term=380714
Art3	Art3	ADP-ribosyltransferase 3	109979	https://www.ncbi.nlm.nih.gov/gene/?term=109979
Mettl3	Mettl3	methyltransferase like 3	56335	https://www.ncbi.nlm.nih.gov/gene/?term=56335
Sspn	Sspn	sarcospan	16651	https://www.ncbi.nlm.nih.gov/gene/?term=16651
C2cd4c	C2cd4c	C2 calcium-dependent domain containing 4C	237397	https://www.ncbi.nlm.nih.gov/gene/?term=237397
Src	Src	Rous sarcoma oncogene	20779	https://www.ncbi.nlm.nih.gov/gene/?term=20779
Per1	Per1	period circadian clock 1	18626	https://www.ncbi.nlm.nih.gov/gene/?term=18626
Zbtb22	Zbtb22	zinc finger and BTB domain containing 22	81630	https://www.ncbi.nlm.nih.gov/gene/?term=81630
Ccdc13	Ccdc13	coiled-coil domain containing 13	100502861	https://www.ncbi.nlm.nih.gov/gene/?term=100502861
Ncapd2	Ncapd2	non-SMC condensin I complex, subunit D2	68298	https://www.ncbi.nlm.nih.gov/gene/?term=68298
Vps45	Vps45	vacuolar protein sorting 45	22365	https://www.ncbi.nlm.nih.gov/gene/?term=22365
Gtpbp6	Gtpbp6	GTP binding protein 6 (putative)	107999	https://www.ncbi.nlm.nih.gov/gene/?term=107999
Mcts1	Mcts1	malignant T cell amplified sequence 1	68995	https://www.ncbi.nlm.nih.gov/gene/?term=68995
Mrpl39	Mrpl39	mitochondrial ribosomal protein L39	27393	https://www.ncbi.nlm.nih.gov/gene/?term=27393
Cog1	Cog1	component of oligomeric golgi complex 1	16834	https://www.ncbi.nlm.nih.gov/gene/?term=16834
Dhx30	Dhx30	DEAH (Asp-Glu-Ala-His) box polypeptide 30	72831	https://www.ncbi.nlm.nih.gov/gene/?term=72831
Ipcef1	Ipcef1	interaction protein for cytohesin exchange factors 1	320495	https://www.ncbi.nlm.nih.gov/gene/?term=320495
E130308A19Rik	E130308A19Rik	RIKEN cDNA E130308A19 gene	230259	https://www.ncbi.nlm.nih.gov/gene/?term=230259
Sgsm3	Sgsm3	small G protein signaling modulator 3	105835	https://www.ncbi.nlm.nih.gov/gene/?term=105835
Col6a1	Col6a1	collagen, type VI, alpha 1	12833	https://www.ncbi.nlm.nih.gov/gene/?term=12833
Acsf3	Acsf3	acyl-CoA synthetase family member 3	257633	https://www.ncbi.nlm.nih.gov/gene/?term=257633
Glrx3	Glrx3	glutaredoxin 3	30926	https://www.ncbi.nlm.nih.gov/gene/?term=30926
Heatr3	Heatr3	HEAT repeat containing 3	234549	https://www.ncbi.nlm.nih.gov/gene/?term=234549
Pak6	Pak6	p21 (RAC1) activated kinase 6	214230	https://www.ncbi.nlm.nih.gov/gene/?term=214230
Rgs22	Rgs22	regulator of G-protein signalling 22	626596	https://www.ncbi.nlm.nih.gov/gene/?term=626596
Kdm4b	Kdm4b	lysine (K)-specific demethylase 4B	193796	https://www.ncbi.nlm.nih.gov/gene/?term=193796
Tcp11l1	Tcp11l1	t-complex 11 like 1	320554	https://www.ncbi.nlm.nih.gov/gene/?term=320554
Rfng	Rfng	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	19719	https://www.ncbi.nlm.nih.gov/gene/?term=19719
D630003M21Rik	D630003M21Rik	RIKEN cDNA D630003M21 gene	228846	https://www.ncbi.nlm.nih.gov/gene/?term=228846
Med23	Med23	mediator complex subunit 23	70208	https://www.ncbi.nlm.nih.gov/gene/?term=70208
Plxnd1	Plxnd1	plexin D1	67784	https://www.ncbi.nlm.nih.gov/gene/?term=67784
Vps8	Vps8	VPS8 CORVET complex subunit	209018	https://www.ncbi.nlm.nih.gov/gene/?term=209018
Stambp	Stambp	STAM binding protein	70527	https://www.ncbi.nlm.nih.gov/gene/?term=70527
Zfp407	Zfp407	zinc finger protein 407	240476	https://www.ncbi.nlm.nih.gov/gene/?term=240476
Mum1	Mum1	melanoma associated antigen (mutated) 1	68114	https://www.ncbi.nlm.nih.gov/gene/?term=68114
Ttc8	Ttc8	tetratricopeptide repeat domain 8	76260	https://www.ncbi.nlm.nih.gov/gene/?term=76260
Plekhm2	Plekhm2	pleckstrin homology domain containing, family M (with RUN domain) member 2	69582	https://www.ncbi.nlm.nih.gov/gene/?term=69582
Spata32	Spata32	spermatogenesis associated 32	328019	https://www.ncbi.nlm.nih.gov/gene/?term=328019
Phospho2	Phospho2	phosphatase, orphan 2	73373	https://www.ncbi.nlm.nih.gov/gene/?term=73373
Fam184a	Fam184a	family with sequence similarity 184, member A	75906	https://www.ncbi.nlm.nih.gov/gene/?term=75906
Phc1	Phc1	polyhomeotic 1	13619	https://www.ncbi.nlm.nih.gov/gene/?term=13619
Nek4	Nek4	NIMA (never in mitosis gene a)-related expressed kinase 4	23955	https://www.ncbi.nlm.nih.gov/gene/?term=23955
Dlx6	Dlx6	distal-less homeobox 6	13396	https://www.ncbi.nlm.nih.gov/gene/?term=13396
Pkmyt1	Pkmyt1	protein kinase, membrane associated tyrosine/threonine 1	268930	https://www.ncbi.nlm.nih.gov/gene/?term=268930
Eif4h	Eif4h	eukaryotic translation initiation factor 4H	22384	https://www.ncbi.nlm.nih.gov/gene/?term=22384
Plvap	Plvap	plasmalemma vesicle associated protein	84094	https://www.ncbi.nlm.nih.gov/gene/?term=84094
Zfp423	Zfp423	zinc finger protein 423	94187	https://www.ncbi.nlm.nih.gov/gene/?term=94187
Ficd	Ficd	FIC domain containing	231630	https://www.ncbi.nlm.nih.gov/gene/?term=231630
Mfn1	Mfn1	mitofusin 1	67414	https://www.ncbi.nlm.nih.gov/gene/?term=67414
Tshz2	Tshz2	teashirt zinc finger family member 2	228911	https://www.ncbi.nlm.nih.gov/gene/?term=228911
Pcolce	Pcolce	procollagen C-endopeptidase enhancer protein	18542	https://www.ncbi.nlm.nih.gov/gene/?term=18542
Gas2l1	Gas2l1	growth arrest-specific 2 like 1	78926	https://www.ncbi.nlm.nih.gov/gene/?term=78926
Zfp512b	Zfp512b	zinc finger protein 512B	269401	https://www.ncbi.nlm.nih.gov/gene/?term=269401
Foxn2	Foxn2	forkhead box N2	14236	https://www.ncbi.nlm.nih.gov/gene/?term=14236
Apc2	Apc2	adenomatosis polyposis coli 2	23805	https://www.ncbi.nlm.nih.gov/gene/?term=23805
Myh4	Myh4	myosin, heavy polypeptide 4, skeletal muscle	17884	https://www.ncbi.nlm.nih.gov/gene/?term=17884
Zdhhc1	Zdhhc1	zinc finger, DHHC domain containing 1	70796	https://www.ncbi.nlm.nih.gov/gene/?term=70796
Mccc2	Mccc2	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	78038	https://www.ncbi.nlm.nih.gov/gene/?term=78038
Tbc1d8	Tbc1d8	TBC1 domain family, member 8	54610	https://www.ncbi.nlm.nih.gov/gene/?term=54610
Syn3	Syn3	synapsin III	27204	https://www.ncbi.nlm.nih.gov/gene/?term=27204
Rpl15	Rpl15	ribosomal protein L15	66480	https://www.ncbi.nlm.nih.gov/gene/?term=66480
Drd3	Drd3	dopamine receptor D3	13490	https://www.ncbi.nlm.nih.gov/gene/?term=13490
Shank2	Shank2	SH3 and multiple ankyrin repeat domains 2	210274	https://www.ncbi.nlm.nih.gov/gene/?term=210274
Cdh3	Cdh3	cadherin 3	12560	https://www.ncbi.nlm.nih.gov/gene/?term=12560
Prr3	Prr3	proline-rich polypeptide 3	75210	https://www.ncbi.nlm.nih.gov/gene/?term=75210
Tmprss9	Tmprss9	transmembrane protease, serine 9	432478	https://www.ncbi.nlm.nih.gov/gene/?term=432478
Gbp4	Gbp4	guanylate binding protein 4	17472	https://www.ncbi.nlm.nih.gov/gene/?term=17472
Ogfod2	Ogfod2	2-oxoglutarate and iron-dependent oxygenase domain containing 2	66627	https://www.ncbi.nlm.nih.gov/gene/?term=66627
Foxk2	Foxk2	forkhead box K2	68837	https://www.ncbi.nlm.nih.gov/gene/?term=68837
Coq6	Coq6	coenzyme Q6 monooxygenase	217707	https://www.ncbi.nlm.nih.gov/gene/?term=217707
Otoa	Otoa	otoancorin	246190	https://www.ncbi.nlm.nih.gov/gene/?term=246190
Zfp235	Zfp235	zinc finger protein 235	56525	https://www.ncbi.nlm.nih.gov/gene/?term=56525
Ppp1r36	Ppp1r36	protein phosphatase 1, regulatory subunit 36	210762	https://www.ncbi.nlm.nih.gov/gene/?term=210762
Gm4353	Gm4353	nucleoporin 35 pseudogene	100043313	https://www.ncbi.nlm.nih.gov/gene/?term=100043313
1700088E04Rik	1700088E04Rik	RIKEN cDNA 1700088E04 gene	27660	https://www.ncbi.nlm.nih.gov/gene/?term=27660
Mtmr4	Mtmr4	myotubularin related protein 4	170749	https://www.ncbi.nlm.nih.gov/gene/?term=170749
Pbx4	Pbx4	pre B cell leukemia homeobox 4	80720	https://www.ncbi.nlm.nih.gov/gene/?term=80720
Znrf1	Znrf1	zinc and ring finger 1	170737	https://www.ncbi.nlm.nih.gov/gene/?term=170737
Taok2	Taok2	TAO kinase 2	381921	https://www.ncbi.nlm.nih.gov/gene/?term=381921
Mrps11	Mrps11	mitochondrial ribosomal protein S11	67994	https://www.ncbi.nlm.nih.gov/gene/?term=67994
Rpp38	Rpp38	ribonuclease P/MRP 38 subunit	227522	https://www.ncbi.nlm.nih.gov/gene/?term=227522
Ttc25	Ttc25	tetratricopeptide repeat domain 25	74407	https://www.ncbi.nlm.nih.gov/gene/?term=74407
Map2k5	Map2k5	mitogen-activated protein kinase kinase 5	23938	https://www.ncbi.nlm.nih.gov/gene/?term=23938
Slc8a1	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	20541	https://www.ncbi.nlm.nih.gov/gene/?term=20541
Meox2	Meox2	mesenchyme homeobox 2	17286	https://www.ncbi.nlm.nih.gov/gene/?term=17286
Mien1	Mien1	migration and invasion enhancer 1	103742	https://www.ncbi.nlm.nih.gov/gene/?term=103742
Hdhd3	Hdhd3	haloacid dehalogenase-like hydrolase domain containing 3	72748	https://www.ncbi.nlm.nih.gov/gene/?term=72748
Lrrc41	Lrrc41	leucine rich repeat containing 41	230654	https://www.ncbi.nlm.nih.gov/gene/?term=230654
Nlrp5	Nlrp5	NLR family, pyrin domain containing 5	23968	https://www.ncbi.nlm.nih.gov/gene/?term=23968
Wars2	Wars2	tryptophanyl tRNA synthetase 2 (mitochondrial)	70560	https://www.ncbi.nlm.nih.gov/gene/?term=70560
Nfx1	Nfx1	nuclear transcription factor, X-box binding 1	74164	https://www.ncbi.nlm.nih.gov/gene/?term=74164
C1s1	C1s1	complement component 1, s subcomponent 1	50908	https://www.ncbi.nlm.nih.gov/gene/?term=50908
Ryr2	Ryr2	ryanodine receptor 2, cardiac	20191	https://www.ncbi.nlm.nih.gov/gene/?term=20191
Rtn4ip1	Rtn4ip1	reticulon 4 interacting protein 1	170728	https://www.ncbi.nlm.nih.gov/gene/?term=170728
Fancm	Fancm	Fanconi anemia, complementation group M	104806	https://www.ncbi.nlm.nih.gov/gene/?term=104806
Galnt15	Galnt15	polypeptide N-acetylgalactosaminyltransferase 15	78754	https://www.ncbi.nlm.nih.gov/gene/?term=78754
Olfr798	Olfr798	olfactory receptor 798	258549	https://www.ncbi.nlm.nih.gov/gene/?term=258549
Lmo7	Lmo7	LIM domain only 7	380928	https://www.ncbi.nlm.nih.gov/gene/?term=380928
Mettl26	Mettl26	methyltransferase like 26	68347	https://www.ncbi.nlm.nih.gov/gene/?term=68347
Ppp1r3a	Ppp1r3a	protein phosphatase 1, regulatory subunit 3A	140491	https://www.ncbi.nlm.nih.gov/gene/?term=140491
Zfp414	Zfp414	zinc finger protein 414	328801	https://www.ncbi.nlm.nih.gov/gene/?term=328801
Oplah	Oplah	5-oxoprolinase (ATP-hydrolysing)	75475	https://www.ncbi.nlm.nih.gov/gene/?term=75475
Sdcbp2	Sdcbp2	syndecan binding protein (syntenin) 2	228765	https://www.ncbi.nlm.nih.gov/gene/?term=228765
Pdss1	Pdss1	prenyl (solanesyl) diphosphate synthase, subunit 1	56075	https://www.ncbi.nlm.nih.gov/gene/?term=56075
Zfp157	Zfp157	zinc finger protein 157	72154	https://www.ncbi.nlm.nih.gov/gene/?term=72154
Ecd	Ecd	ecdysoneless cell cycle regulator	70601	https://www.ncbi.nlm.nih.gov/gene/?term=70601
Slc23a2	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	54338	https://www.ncbi.nlm.nih.gov/gene/?term=54338
Psmb2	Psmb2	proteasome (prosome, macropain) subunit, beta type 2	26445	https://www.ncbi.nlm.nih.gov/gene/?term=26445
Fancb	Fancb	Fanconi anemia, complementation group B	237211	https://www.ncbi.nlm.nih.gov/gene/?term=237211
Slc16a12	Slc16a12	solute carrier family 16 (monocarboxylic acid transporters), member 12	240638	https://www.ncbi.nlm.nih.gov/gene/?term=240638
Gcm1	Gcm1	glial cells missing homolog 1	14531	https://www.ncbi.nlm.nih.gov/gene/?term=14531
Smim12	Smim12	small integral membrane protein 12	80284	https://www.ncbi.nlm.nih.gov/gene/?term=80284
Azi2	Azi2	5-azacytidine induced gene 2	27215	https://www.ncbi.nlm.nih.gov/gene/?term=27215
Gm20716	Gm20716	predicted gene 20716	105980075	https://www.ncbi.nlm.nih.gov/gene/?term=105980075
Zfp609	Zfp609	zinc finger protein 609	214812	https://www.ncbi.nlm.nih.gov/gene/?term=214812
Ccdc120	Ccdc120	coiled-coil domain containing 120	54648	https://www.ncbi.nlm.nih.gov/gene/?term=54648
Coa6	Coa6	cytochrome c oxidase assembly factor 6	67892	https://www.ncbi.nlm.nih.gov/gene/?term=67892
Gar1	Gar1	GAR1 ribonucleoprotein	68147	https://www.ncbi.nlm.nih.gov/gene/?term=68147
Zmynd10	Zmynd10	zinc finger, MYND domain containing 10	114602	https://www.ncbi.nlm.nih.gov/gene/?term=114602
Pex11b	Pex11b	peroxisomal biogenesis factor 11 beta	18632	https://www.ncbi.nlm.nih.gov/gene/?term=18632
D5Ertd579e	D5Ertd579e	DNA segment, Chr 5, ERATO Doi 579, expressed	320661	https://www.ncbi.nlm.nih.gov/gene/?term=320661
Fras1	Fras1	Fraser extracellular matrix complex subunit 1	231470	https://www.ncbi.nlm.nih.gov/gene/?term=231470
Thyn1	Thyn1	thymocyte nuclear protein 1	77862	https://www.ncbi.nlm.nih.gov/gene/?term=77862
Pop5	Pop5	processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)	117109	https://www.ncbi.nlm.nih.gov/gene/?term=117109
Atxn7l2	Atxn7l2	ataxin 7-like 2	72522	https://www.ncbi.nlm.nih.gov/gene/?term=72522
Me2	Me2	malic enzyme 2, NAD(+)-dependent, mitochondrial	107029	https://www.ncbi.nlm.nih.gov/gene/?term=107029
Sirt6	Sirt6	sirtuin 6	50721	https://www.ncbi.nlm.nih.gov/gene/?term=50721
B4galt3	B4galt3	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3	57370	https://www.ncbi.nlm.nih.gov/gene/?term=57370
Adat1	Adat1	adenosine deaminase, tRNA-specific 1	30947	https://www.ncbi.nlm.nih.gov/gene/?term=30947
Letm1	Letm1	leucine zipper-EF-hand containing transmembrane protein 1	56384	https://www.ncbi.nlm.nih.gov/gene/?term=56384
Kalrn	Kalrn	kalirin, RhoGEF kinase	545156	https://www.ncbi.nlm.nih.gov/gene/?term=545156
Cpa6	Cpa6	carboxypeptidase A6	329093	https://www.ncbi.nlm.nih.gov/gene/?term=329093
Prdm15	Prdm15	PR domain containing 15	114604	https://www.ncbi.nlm.nih.gov/gene/?term=114604
Tamm41	Tamm41	TAM41 mitochondrial translocator assembly and maintenance homolog	68971	https://www.ncbi.nlm.nih.gov/gene/?term=68971
Col6a5	Col6a5	collagen, type VI, alpha 5	665033	https://www.ncbi.nlm.nih.gov/gene/?term=665033
Ahdc1	Ahdc1	AT hook, DNA binding motif, containing 1	230793	https://www.ncbi.nlm.nih.gov/gene/?term=230793
Nacc1	Nacc1	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing	66830	https://www.ncbi.nlm.nih.gov/gene/?term=66830
Cep104	Cep104	centrosomal protein 104	230967	https://www.ncbi.nlm.nih.gov/gene/?term=230967
Pop1	Pop1	processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae)	67724	https://www.ncbi.nlm.nih.gov/gene/?term=67724
Timm9	Timm9	translocase of inner mitochondrial membrane 9	30056	https://www.ncbi.nlm.nih.gov/gene/?term=30056
Nif3l1	Nif3l1	Ngg1 interacting factor 3-like 1 (S. pombe)	65102	https://www.ncbi.nlm.nih.gov/gene/?term=65102
Gm10406	Gm10406	predicted gene 10406	100038847	https://www.ncbi.nlm.nih.gov/gene/?term=100038847
Borcs6	Borcs6	BLOC-1 related complex subunit 6	71923	https://www.ncbi.nlm.nih.gov/gene/?term=71923
Mlycd	Mlycd	malonyl-CoA decarboxylase	56690	https://www.ncbi.nlm.nih.gov/gene/?term=56690
Nr2f6	Nr2f6	nuclear receptor subfamily 2, group F, member 6	13864	https://www.ncbi.nlm.nih.gov/gene/?term=13864
Commd5	Commd5	COMM domain containing 5	66398	https://www.ncbi.nlm.nih.gov/gene/?term=66398
Zfp74	Zfp74	zinc finger protein 74	72723	https://www.ncbi.nlm.nih.gov/gene/?term=72723
Tmc3	Tmc3	transmembrane channel-like gene family 3	233424	https://www.ncbi.nlm.nih.gov/gene/?term=233424
Wt1	Wt1	Wilms tumor 1 homolog	22431	https://www.ncbi.nlm.nih.gov/gene/?term=22431
Cops9	Cops9	COP9 signalosome subunit 9	66915	https://www.ncbi.nlm.nih.gov/gene/?term=66915
Timm8a1	Timm8a1	translocase of inner mitochondrial membrane 8A1	30058	https://www.ncbi.nlm.nih.gov/gene/?term=30058
Patz1	Patz1	POZ (BTB) and AT hook containing zinc finger 1	56218	https://www.ncbi.nlm.nih.gov/gene/?term=56218
Rtn2	Rtn2	reticulon 2 (Z-band associated protein)	20167	https://www.ncbi.nlm.nih.gov/gene/?term=20167
Egr2	Egr2	early growth response 2	13654	https://www.ncbi.nlm.nih.gov/gene/?term=13654
Rngtt	Rngtt	RNA guanylyltransferase and 5'-phosphatase	24018	https://www.ncbi.nlm.nih.gov/gene/?term=24018
